Order ID,Order Date,Ship Date,Ship Mode,Returned Order,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Person,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Discount_Value,COGS,Shipping Cost Per Unit,Total Shipping,Profit
CA-2014-147914,6/4/2014,6/09/2014,Standard Class,No,MP-17470,Mark Packer,Home Office,United States,Columbus,Ohio,43229,Chuck Magee,East,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,16.224,2,0.2,-3.2448,-7.098000000000001,7,14,5.8812
US-2016-112977,3/10/2016,3/16/2016,Standard Class,No,CJ-12010,Caroline Jumper,Consumer,United States,Long Beach,New York,11561,Chuck Magee,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,176.784,1,0.2,-35.3568,-163.52519999999998,2,2,-22.098
CA-2017-112039,3/25/2017,3/29/2017,Standard Class,No,JC-15775,John Castell,Consumer,United States,San Antonio,Texas,78207,Kelly Williams,Central,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,470.376,3,0.2,-94.0752,-329.2632,10,30,47.0376
CA-2017-118885,12/29/2017,1/02/2018,Standard Class,No,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,Anna Andreadi,West,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",393.568,4,0.2,-78.7136,-359.1308,7,28,-44.2764
CA-2017-118885,12/29/2017,1/02/2018,Standard Class,No,JG-15160,James Galang,Consumer,United States,Los Angeles,California,90049,Anna Andreadi,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376,3,0.2,-60.4752,-219.22259999999997,7,21,22.6782
US-2017-166611,3/28/2017,4/02/2017,Standard Class,No,CK-12760,Cyma Kinney,Corporate,United States,Jacksonville,Florida,32216,Cassandra Brandow,South,OFF-BI-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,68.742,9,0.7,-48.1194,-68.742,6,54,-48.1194
CA-2015-109512,3/5/2015,3/05/2015,Same Day,No,LF-17185,Luke Foster,Consumer,United States,New York City,New York,10011,Chuck Magee,East,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,29.34,3,0.0,-0.0,-14.67,2,6,14.67
CA-2015-109512,3/5/2015,3/05/2015,Same Day,No,LF-17185,Luke Foster,Consumer,United States,New York City,New York,10011,Chuck Magee,East,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray",383.607,7,0.1,-38.3607,-281.3118,2,14,63.9345
CA-2015-109512,3/5/2015,3/05/2015,Same Day,No,LF-17185,Luke Foster,Consumer,United States,New York City,New York,10011,Chuck Magee,East,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",563.4,4,0.0,-0.0,-495.792,2,8,67.608
CA-2016-118570,11/13/2016,11/17/2016,Standard Class,No,CC-12430,Chuck Clark,Home Office,United States,Philadelphia,Pennsylvania,19143,Chuck Magee,East,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,217.056,7,0.2,-43.41120000000001,-94.962,3,21,78.6828
CA-2017-154718,1/19/2017,1/23/2017,Second Class,No,DL-12865,Dan Lawera,Consumer,United States,Keller,Texas,76248,Kelly Williams,Central,OFF-LA-10003714,Office Supplies,Labels,Avery 510,6.0,2,0.2,-1.2000000000000002,-2.6999999999999997,10,20,2.1
CA-2016-147578,4/22/2016,4/26/2016,Second Class,No,PG-18895,Paul Gonzalez,Consumer,United States,San Francisco,California,94122,Anna Andreadi,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,31.56,3,0.0,-0.0,-21.1452,7,21,10.4148
CA-2014-140165,5/13/2014,5/15/2014,First Class,No,EH-14005,Erica Hernandez,Home Office,United States,Hialeah,Florida,33012,Cassandra Brandow,South,OFF-FA-10002815,Office Supplies,Fasteners,Staples,7.104,2,0.2,-1.4208,-3.2856,6,12,2.3976
CA-2014-140165,5/13/2014,5/15/2014,First Class,No,EH-14005,Erica Hernandez,Home Office,United States,Hialeah,Florida,33012,Cassandra Brandow,South,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,398.352,8,0.7,-278.84639999999996,-451.4656,6,48,-331.96
CA-2014-142587,10/21/2014,10/22/2014,First Class,No,TB-21520,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,45014,Chuck Magee,East,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,121.792,4,0.2,-24.358400000000003,-83.732,7,28,13.7016
CA-2014-142587,10/21/2014,10/22/2014,First Class,No,TB-21520,Tracy Blumstein,Consumer,United States,Fairfield,Ohio,45014,Chuck Magee,East,FUR-TA-10000617,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",409.59,3,0.4,-163.836,-368.631,7,21,-122.877
CA-2014-157623,3/14/2014,3/18/2014,Standard Class,No,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,92646,Anna Andreadi,West,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,10.56,2,0.0,-0.0,-5.808000000000001,7,14,4.752
CA-2014-157623,3/14/2014,3/18/2014,Standard Class,No,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,92646,Anna Andreadi,West,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,3.38,1,0.0,-0.0,-2.1294,7,7,1.2506
CA-2017-145310,12/22/2017,12/24/2017,Second Class,No,JP-15520,Jeremy Pistek,Consumer,United States,Port Orange,Florida,32127,Cassandra Brandow,South,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,7.824,1,0.2,-1.5648,-3.3251999999999997,6,6,2.934
CA-2016-100083,11/24/2016,11/29/2016,Standard Class,No,CD-11980,Carol Darley,Consumer,United States,Medford,Oregon,97504,Anna Andreadi,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",24.784,1,0.2,-4.9568,-12.082199999999997,6,6,7.745
US-2017-108063,12/2/2017,1/05/2017,First Class,No,AS-10090,Adam Shillingsburg,Consumer,United States,Charlottesville,Virginia,22901,Cassandra Brandow,South,OFF-AR-10001446,Office Supplies,Art,Newell 309,34.65,3,0.0,-0.0,-24.255,9,27,10.395
CA-2015-109197,12/31/2015,1/04/2016,Standard Class,No,JO-15280,Jas O'Carroll,Consumer,United States,Missoula,Montana,59801,Anna Andreadi,West,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,487.984,2,0.2,-97.5968,-237.8922,4,8,152.495
CA-2017-141789,10/3/2017,1/06/2017,First Class,No,AC-10450,Amy Cox,Consumer,United States,Minneapolis,Minnesota,55407,Kelly Williams,Central,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2,0.0,-0.0,-950.8094,10,20,843.1706
CA-2014-169775,8/29/2014,9/02/2014,Second Class,No,RA-19945,Ryan Akin,Consumer,United States,Miami,Florida,33178,Cassandra Brandow,South,OFF-EN-10001749,Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure,29.808,2,0.2,-5.961600000000001,-13.040999999999999,6,12,10.8054
CA-2014-169775,8/29/2014,9/02/2014,Second Class,No,RA-19945,Ryan Akin,Consumer,United States,Miami,Florida,33178,Cassandra Brandow,South,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,505.176,4,0.7,-353.6232,-488.3368,6,24,-336.784
CA-2014-169775,8/29/2014,9/02/2014,Second Class,No,RA-19945,Ryan Akin,Consumer,United States,Miami,Florida,33178,Cassandra Brandow,South,FUR-TA-10001857,Furniture,Tables,Balt Solid Wood Rectangular Table,174.0585,3,0.45,-78.32632500000001,-206.49667499999998,6,18,-110.7645
CA-2016-140543,6/29/2016,7/03/2016,Second Class,No,Co-12640,Corey-Lock,Consumer,United States,Florence,South Carolina,29501,Cassandra Brandow,South,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,191.88,6,0.0,-0.0,-172.692,10,60,19.188
CA-2016-151141,8/20/2016,8/23/2016,First Class,No,DW-13480,Dianna Wilson,Home Office,United States,Detroit,Michigan,48205,Kelly Williams,Central,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",14.78,2,0.0,-0.0,-10.789399999999999,5,10,3.9906
CA-2017-167094,10/21/2017,10/22/2017,First Class,No,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Oregon,97477,Anna Andreadi,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,5.184,1,0.2,-1.0368000000000002,-2.3327999999999998,6,6,1.8144
CA-2017-167094,10/21/2017,10/22/2017,First Class,No,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Oregon,97477,Anna Andreadi,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,478.48,2,0.2,-95.69600000000001,-334.936,6,12,47.848
CA-2017-167094,10/21/2017,10/22/2017,First Class,No,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Oregon,97477,Anna Andreadi,West,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,28.4,2,0.2,-5.68,-15.974999999999998,6,12,6.745
CA-2017-154410,10/21/2017,10/24/2017,First Class,No,MD-17860,Michael Dominguez,Corporate,United States,Indianapolis,Indiana,46203,Kelly Williams,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,909.12,8,0.0,-0.0,-900.0288,2,16,9.0912
US-2016-150567,5/17/2016,5/21/2016,Standard Class,No,RP-19855,Roy Phan,Corporate,United States,Apopka,Florida,32712,Cassandra Brandow,South,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,2.952,2,0.7,-2.0664,-3.0504000000000002,6,12,-2.1648
US-2016-150567,5/17/2016,5/21/2016,Standard Class,No,RP-19855,Roy Phan,Corporate,United States,Apopka,Florida,32712,Cassandra Brandow,South,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",27.018,6,0.7,-18.912599999999998,-29.719800000000003,6,36,-21.6144
CA-2015-157959,2/3/2015,2/04/2015,First Class,No,RW-19540,Rick Wilson,Corporate,United States,Los Angeles,California,90008,Anna Andreadi,West,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,136.92,4,0.0,-0.0,-95.844,7,28,41.076
CA-2017-105886,12/18/2017,12/23/2017,Standard Class,No,DB-13660,Duane Benoit,Consumer,United States,Oceanside,New York,11572,Chuck Magee,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",18.96,2,0.0,-0.0,-10.428,2,4,8.532
CA-2016-105963,11/15/2016,11/22/2016,Standard Class,No,SC-20770,Stewart Carmichael,Corporate,United States,Los Angeles,California,90008,Anna Andreadi,West,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,99.39,3,0.0,-0.0,-58.640100000000004,7,21,40.7499
CA-2017-121503,7/3/2017,7/06/2017,Second Class,No,FH-14275,Frank Hawley,Corporate,United States,Houston,Texas,77041,Kelly Williams,Central,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,273.896,7,0.2,-54.7792,-126.67690000000002,10,70,92.4399
CA-2017-121503,7/3/2017,7/06/2017,Second Class,No,FH-14275,Frank Hawley,Corporate,United States,Houston,Texas,77041,Kelly Williams,Central,TEC-MA-10003674,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,597.132,3,0.4,-238.8528,-308.5181999999999,10,30,49.761
CA-2014-103366,1/15/2014,1/17/2014,First Class,No,EH-13990,Erica Hackney,Consumer,United States,Roswell,Georgia,30076,Cassandra Brandow,South,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,149.95,5,0.0,-0.0,-83.972,7,35,65.978
CA-2017-124597,4/30/2017,5/05/2017,Standard Class,No,AS-10630,Ann Steele,Home Office,United States,Boynton Beach,Florida,33437,Cassandra Brandow,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,4.608,2,0.2,-0.9216,-2.016,6,12,1.6704
CA-2017-124597,4/30/2017,5/05/2017,Standard Class,No,AS-10630,Ann Steele,Home Office,United States,Boynton Beach,Florida,33437,Cassandra Brandow,South,OFF-AR-10002280,Office Supplies,Art,Staples in misc. colors,15.528,3,0.2,-3.1056000000000004,-7.5699,6,18,4.8525
CA-2017-124597,4/30/2017,5/05/2017,Standard Class,No,AS-10630,Ann Steele,Home Office,United States,Boynton Beach,Florida,33437,Cassandra Brandow,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,11.952,3,0.2,-2.3904,-5.677200000000001,6,18,3.8844
CA-2015-105634,11/8/2015,11/14/2015,Standard Class,No,HA-14905,Helen Abelman,Consumer,United States,Franklin,Massachusetts,2038,Chuck Magee,East,OFF-AR-10001573,Office Supplies,Art,American Pencil,11.65,5,0.0,-0.0,-8.2715,3,15,3.3785
CA-2015-123673,10/30/2015,1/01/2015,Second Class,No,CH-12070,Cathy Hwang,Home Office,United States,Detroit,Michigan,48227,Kelly Williams,Central,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,299.9,2,0.0,-0.0,-224.92499999999998,5,10,74.975
US-2017-111423,8/17/2017,8/19/2017,First Class,No,EH-13765,Edward Hooks,Corporate,United States,Watertown,New York,13601,Chuck Magee,East,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92,5,0.2,-179.184,-414.363,2,10,302.373
US-2017-111423,8/17/2017,8/19/2017,First Class,No,EH-13765,Edward Hooks,Corporate,United States,Watertown,New York,13601,Chuck Magee,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,462.564,2,0.1,-46.256400000000006,-318.65520000000004,2,4,97.6524
CA-2015-125178,10/3/2015,1/09/2015,Standard Class,No,MZ-17515,Mary Zewe,Corporate,United States,Reading,Pennsylvania,19601,Chuck Magee,East,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,15.008,2,0.2,-3.0016,-10.5056,3,6,1.5008
CA-2016-156685,7/8/2016,7/10/2016,Second Class,No,SC-20230,Scot Coram,Corporate,United States,Arlington,Texas,76017,Kelly Williams,Central,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,863.64,9,0.2,-172.728,-582.957,10,90,107.955
CA-2016-156685,7/8/2016,7/10/2016,Second Class,No,SC-20230,Scot Coram,Corporate,United States,Arlington,Texas,76017,Kelly Williams,Central,OFF-AR-10000588,Office Supplies,Art,Newell 345,47.616,3,0.2,-9.523200000000001,-34.5216,10,30,3.5712
CA-2017-126865,12/5/2017,1/07/2017,Second Class,No,NP-18325,Naresj Patel,Consumer,United States,San Diego,California,92024,Anna Andreadi,West,OFF-PA-10003039,Office Supplies,Paper,Xerox 1960,92.94,3,0.0,-0.0,-51.117,7,21,41.823
CA-2017-102834,3/9/2017,3/13/2017,Standard Class,No,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94110,Anna Andreadi,West,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,199.98,2,0.0,-0.0,-129.987,7,14,69.993
US-2016-139710,6/9/2016,6/15/2016,Standard Class,No,GM-14680,Greg Matthias,Consumer,United States,Los Angeles,California,90045,Anna Andreadi,West,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177.48,3,0.2,-35.496,-122.01749999999998,7,21,19.9665
CA-2017-121538,11/28/2017,1/01/2017,First Class,No,RH-19495,Rick Hansen,Consumer,United States,Denver,Colorado,80219,Anna Andreadi,West,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",88.768,2,0.2,-17.753600000000002,-39.9456,10,20,31.0688
US-2017-101539,3/16/2017,3/18/2017,Second Class,No,VM-21685,Valerie Mitchum,Home Office,United States,Seattle,Washington,98105,Anna Andreadi,West,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,6.48,1,0.0,-0.0,-3.3696000000000006,5,5,3.1104
US-2017-101539,3/16/2017,3/18/2017,Second Class,No,VM-21685,Valerie Mitchum,Home Office,United States,Seattle,Washington,98105,Anna Andreadi,West,OFF-ST-10004180,Office Supplies,Storage,Safco Commercial Shelving,46.51,1,0.0,-0.0,-44.6496,5,5,1.8604
US-2017-101539,3/16/2017,3/18/2017,Second Class,No,VM-21685,Valerie Mitchum,Home Office,United States,Seattle,Washington,98105,Anna Andreadi,West,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,659.976,3,0.2,-131.9952,-478.48260000000005,5,15,49.4982
CA-2016-152121,11/27/2016,11/29/2016,Second Class,No,CC-12670,Craig Carreira,Consumer,United States,Scottsdale,Arizona,85254,Anna Andreadi,West,TEC-PH-10002483,Technology,Phones,Motorola Moto X,271.992,1,0.2,-54.39840000000001,-193.79430000000002,7,7,23.7993
CA-2017-161200,8/6/2017,8/10/2017,Second Class,No,SV-20365,Seth Vernon,Consumer,United States,Lafayette,Louisiana,70506,Cassandra Brandow,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,145.74,3,0.0,-0.0,-122.42160000000001,6,18,23.3184
CA-2017-161200,8/6/2017,8/10/2017,Second Class,No,SV-20365,Seth Vernon,Consumer,United States,Lafayette,Louisiana,70506,Cassandra Brandow,South,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,15.4,5,0.0,-0.0,-8.008,6,30,7.392
CA-2017-101245,11/27/2017,1/03/2017,Standard Class,No,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109,Anna Andreadi,West,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,244.55,5,0.0,-0.0,-129.6115,7,35,114.9385
CA-2017-101245,11/27/2017,1/03/2017,Standard Class,No,LW-16990,Lindsay Williams,Corporate,United States,San Francisco,California,94109,Anna Andreadi,West,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,166.16,8,0.0,-0.0,-106.3424,7,56,59.8176
CA-2015-141768,5/25/2015,5/27/2015,Second Class,No,NP-18685,Nora Pelletier,Home Office,United States,San Francisco,California,94109,Anna Andreadi,West,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,14.73,3,0.0,-0.0,-9.8691,7,21,4.8609
CA-2016-112109,7/8/2016,7/12/2016,Standard Class,No,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020,Anna Andreadi,West,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,19.968,2,0.7,-13.977599999999999,-19.3024,10,20,-13.312
CA-2016-112109,7/8/2016,7/12/2016,Standard Class,No,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020,Anna Andreadi,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",33.488,7,0.2,-6.6976,-28.0462,10,70,-1.2558
CA-2016-112109,7/8/2016,7/12/2016,Standard Class,No,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020,Anna Andreadi,West,OFF-BI-10001634,Office Supplies,Binders,Wilson Jones Active Use Binders,8.736,4,0.7,-6.1152,-8.736,10,40,-6.1152
CA-2016-112109,7/8/2016,7/12/2016,Standard Class,No,JE-15715,Joe Elijah,Consumer,United States,Broomfield,Colorado,80020,Anna Andreadi,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,662.88,3,0.2,-132.576,-455.72999999999996,10,30,74.574
CA-2017-144064,8/29/2017,9/01/2017,First Class,Yes,CP-12085,Cathy Prescott,Corporate,United States,Quincy,Illinois,62301,Kelly Williams,Central,OFF-LA-10004544,Office Supplies,Labels,Avery 505,47.36,4,0.2,-9.472,-20.127999999999997,4,16,17.76
CA-2017-144064,8/29/2017,9/01/2017,First Class,Yes,CP-12085,Cathy Prescott,Corporate,United States,Quincy,Illinois,62301,Kelly Williams,Central,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,27.44,2,0.2,-5.488,-19.551000000000002,4,8,2.401
CA-2017-144064,8/29/2017,9/01/2017,First Class,Yes,CP-12085,Cathy Prescott,Corporate,United States,Quincy,Illinois,62301,Kelly Williams,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,3.24,9,0.8,-2.5920000000000005,-5.832,4,36,-5.184
CA-2016-108581,6/20/2016,6/26/2016,Standard Class,No,EA-14035,Erin Ashbrook,Corporate,United States,Carrollton,Texas,75007,Kelly Williams,Central,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,95.968,4,0.2,-19.1936,-50.3832,10,40,26.3912
CA-2016-108581,6/20/2016,6/26/2016,Standard Class,No,EA-14035,Erin Ashbrook,Corporate,United States,Carrollton,Texas,75007,Kelly Williams,Central,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,10.368,2,0.2,-2.0736000000000003,-4.6655999999999995,10,20,3.6288
CA-2017-157987,9/2/2017,9/06/2017,Standard Class,No,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,Chuck Magee,East,OFF-AR-10000658,Office Supplies,Art,Newell 324,23.1,2,0.0,-0.0,-16.632,2,4,6.468
CA-2017-157987,9/2/2017,9/06/2017,Standard Class,No,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,Chuck Magee,East,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,11.54,2,0.0,-0.0,-8.078,2,4,3.462
CA-2017-157987,9/2/2017,9/06/2017,Standard Class,No,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,Chuck Magee,East,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,254.526,1,0.4,-101.81040000000002,-246.0418,2,2,-93.3262
CA-2017-157987,9/2/2017,9/06/2017,Standard Class,No,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,Chuck Magee,East,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,12.98,1,0.0,-0.0,-9.2158,2,2,3.7642
CA-2017-157987,9/2/2017,9/06/2017,Standard Class,No,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,Chuck Magee,East,OFF-BI-10004970,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",26.432,8,0.2,-5.2864,-12.224799999999998,2,16,8.9208
CA-2017-157987,9/2/2017,9/06/2017,Standard Class,No,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,Chuck Magee,East,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,197.97,3,0.0,-0.0,-140.5587,2,6,57.4113
CA-2017-157987,9/2/2017,9/06/2017,Standard Class,No,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,Chuck Magee,East,OFF-LA-10001641,Office Supplies,Labels,Avery 518,18.9,6,0.0,-0.0,-9.828,2,12,9.072
CA-2017-157987,9/2/2017,9/06/2017,Standard Class,No,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,Chuck Magee,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,1282.41,5,0.1,-128.241,-940.4340000000001,2,10,213.735
CA-2017-157987,9/2/2017,9/06/2017,Standard Class,No,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,Chuck Magee,East,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,4.92,3,0.0,-0.0,-2.706,2,6,2.214
CA-2017-157987,9/2/2017,9/06/2017,Standard Class,No,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,Chuck Magee,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238.0,2,0.0,-0.0,-199.92000000000002,2,4,38.08
CA-2017-157987,9/2/2017,9/06/2017,Standard Class,No,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,Chuck Magee,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,167.97,3,0.0,-0.0,-127.65719999999999,2,6,40.3128
CA-2017-157987,9/2/2017,9/06/2017,Standard Class,No,AC-10615,Ann Chong,Corporate,United States,New York City,New York,10009,Chuck Magee,East,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,17.12,4,0.0,-0.0,-9.416,2,8,7.704
CA-2017-110905,9/10/2017,9/15/2017,Second Class,No,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Kelly Williams,Central,OFF-BI-10003669,Office Supplies,Binders,3M Organizer Strips,16.2,3,0.0,-0.0,-8.424,2,6,7.776
CA-2017-110905,9/10/2017,9/15/2017,Second Class,No,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Kelly Williams,Central,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",33.99,3,0.0,-0.0,-19.3743,2,6,14.6157
CA-2017-110905,9/10/2017,9/15/2017,Second Class,No,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Kelly Williams,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,296.85,5,0.0,-0.0,-243.41700000000003,2,10,53.433
CA-2017-110905,9/10/2017,9/15/2017,Second Class,No,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Kelly Williams,Central,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,112.8,6,0.0,-0.0,-106.032,2,12,6.768
CA-2017-110905,9/10/2017,9/15/2017,Second Class,No,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Kelly Williams,Central,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,13.71,3,0.0,-0.0,-7.129200000000001,2,6,6.5808
CA-2017-110905,9/10/2017,9/15/2017,Second Class,No,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Kelly Williams,Central,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,24.9,5,0.0,-0.0,-13.197,2,10,11.703
CA-2017-110905,9/10/2017,9/15/2017,Second Class,No,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Kelly Williams,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,286.29,3,0.0,-0.0,-269.11260000000004,2,6,17.1774
CA-2017-110905,9/10/2017,9/15/2017,Second Class,No,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Kelly Williams,Central,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,24.18,2,0.0,-0.0,-16.926000000000002,2,4,7.254
CA-2017-165841,12/21/2017,12/28/2017,Standard Class,No,DB-13210,Dean Braden,Consumer,United States,Paterson,New Jersey,7501,Chuck Magee,East,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,281.97,3,0.0,-0.0,-203.01840000000004,3,9,78.9516
CA-2017-165841,12/21/2017,12/28/2017,Standard Class,No,DB-13210,Dean Braden,Consumer,United States,Paterson,New Jersey,7501,Chuck Magee,East,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,5,0.0,-0.0,-49.345,3,15,20.155
